username,platform,followers,following,posts_count,engagement_rate,avg_likes,avg_comments,avg_shares,avg_saves,posting_frequency,audience_age_18_24_pct,audience_india_pct,is_fake_flag,follower_history_30d,content_category,bio
@fitness_growth_hacks_28,Instagram,40096,52,70,0.0019158027369034407,66.07082035185948,5.475538406715768,1.49739208951835,0.7012189963112772,1.1445564668079895,16.33701937660937,64.80321818400644,True,"[944, 928, 897, 872, 916, 971, 984, 901, 812, 744, 767, 801, 756, 788, 786, 32862, 32851, 32806, 32856, 32779, 32765, 32722, 32757, 32755, 32788, 32698, 32678, 32697, 32599, 32560]",fitness,"Calisthenics athlete. No gym, no excuses. Just pure dedication and gravity-defying moves. 🤸‍♂️"
@fitness_growth_hacks_29,Instagram,63733,164,10,0.0023675353085744195,124.68869392398831,16.149938903460164,3.001683954900425,2.4944281114687596,1.2666958833878295,13.420799195156576,77.84832218130401,True,"[13794, 13709, 13781, 13690, 13594, 13678, 13750, 13765, 13779, 13820, 13804, 13728, 13633, 13598, 13658, 64644, 64667, 64733, 64816, 64734, 64802, 64751, 64768, 64772, 64752, 64715, 64683, 64650, 64584, 64586]",fitness,"Calisthenics athlete. No gym, no excuses. Just pure dedication and gravity-defying moves. 🤸‍♂️"
@gaming_growth_hacks_30,Instagram,40032,172,77,0.0021136074404239096,69.56399482148895,5.535370126065711,1.0517633896107708,0.937025650188795,0.3140177046083018,21.53447429747395,80.31152925939168,True,"[1051, 967, 1057, 1082, 1075, 1087, 1102, 1138, 1214, 1242, 1339, 1304, 1398, 1362, 1350, 33375, 33369, 33395, 33454, 33472, 33443, 33358, 33351, 33259, 33233, 33191, 33219, 33314, 33233, 33251]",gaming,"Cozy gamer sharing wholesome reviews, Stardew Valley layouts, and Nintendo setup guides. 🍄"
@gaming_growth_hacks_31,Instagram,1588685,207,66,0.0021295936366215245,2869.7737535446463,410.53870697011945,37.35648070209905,32.2490079471431,0.24490262817854827,39.030895230782335,84.44679869841583,True,"[1538764, 1538733, 1538775, 1538775, 1538710, 1538660, 1538648, 1538636, 1538640, 1538572, 1538547, 1538504, 1538486, 1538454, 1538473, 2809421, 2809478, 2809507, 2809421, 2809340, 2809375, 2809332, 2809376, 2809407, 2809488, 2809562, 2809529, 2809545, 2809474, 2809444]",gaming,"FPS competitive player and streamer. Daily highlights, game patch analysis, and pro tips. 🎮"
@fashion_growth_hacks_32,Instagram,96737,258,75,0.0012739547185399024,105.55405823975555,20.79641955033209,2.7722396630069657,2.4702106926467207,1.2605425620522503,23.130202154150403,74.38005140237867,True,"[46784, 46821, 46826, 46855, 46840, 46813, 46786, 46723, 46666, 46755, 46753, 46699, 46627, 46543, 46611, 124000, 123921, 123975, 124042, 124118, 124026, 123994, 124047, 123974, 123950, 123883, 123949, 124003, 124064, 123998]",fashion,"Minimalist menswear, grooming tips, and lifestyle aesthetics. Business inquiries: contact@style.com"
@travel_growth_hacks_33,Instagram,20199,389,52,0.002380977912778715,44.12903872831463,4.092767270857698,0.6523759048339531,1.2935074152564663,1.1981183354304867,37.91415781378825,74.52139170366519,True,"[1080, 1019, 1054, 1068, 1057, 1110, 1165, 1165, 1149, 1082, 1022, 1042, 1116, 1027, 1024, 17183, 17158, 17244, 17286, 17289, 17214, 17131, 17064, 17054, 17056, 17122, 17041, 17123, 17186, 17262]",travel,"Adventure photographer capturing the world's most epic landscapes, hikes, and road trips. 🏔️"
@fashion_growth_hacks_34,Instagram,339021,180,37,0.0007040135930276041,198.97909530274998,23.3431052673394,2.3841003620574703,4.834015144141145,0.5694064982826477,10.04693007800197,72.34856138691119,True,"[288951, 288859, 288942, 288937, 289003, 289054, 289048, 289071, 289152, 289056, 289000, 288930, 289018, 289039, 289024, 560240, 560295, 560243, 560168, 560116, 560143, 560167, 560080, 560147, 560147, 560154, 560180, 560195, 560238, 560197]",fashion,"Creative director. Sharing high-fashion editorial concepts, makeup tips, and seasonal lookbooks."
@food_growth_hacks_35,Instagram,15815,115,56,0.0018087113941955284,24.431064729733205,5.521022573842877,0.5101606789229699,0.6285684609232849,0.8106716243610734,19.467874601491758,70.85265590279121,True,"[905, 979, 888, 866, 841, 890, 862, 776, 725, 756, 677, 693, 744, 671, 642, 13294, 13262, 13290, 13356, 13392, 13488, 13484, 13421, 13348, 13391, 13479, 13387, 13328, 13386, 13463]",food,Plant-based food blogger making vegan recipes that actually taste amazing. 🌱
@fashion_growth_hacks_36,Instagram,135035,215,12,0.0021172512470018757,240.9924131668768,51.26835281147701,2.6403323231122475,5.570449824807597,0.48250324855942284,29.18407931477441,87.70172400904188,True,"[85094, 85082, 85063, 85051, 85142, 85110, 85048, 85086, 85060, 85119, 85073, 84990, 84975, 84962, 85061, 193089, 193026, 192985, 192906, 192872, 192832, 192822, 192865, 192799, 192788, 192778, 192823, 192905, 192927, 192914]",fashion,"Creative director. Sharing high-fashion editorial concepts, makeup tips, and seasonal lookbooks."
@tech_growth_hacks_37,Instagram,5221,284,38,0.0017827150486613803,8.493001755450106,0.6887405584580538,0.0902195642064524,0.22908501634202866,1.0493244207936283,14.071852531915816,62.59182137117903,True,"[988, 914, 862, 891, 864, 953, 860, 791, 781, 756, 745, 661, 589, 563, 526, 4702, 4658, 4750, 4656, 4594, 4597, 4679, 4603, 4657, 4697, 4640, 4662, 4700, 4799, 4740]",tech,"Software Engineer sharing the latest in AI, coding tutorials, and tech reviews. Let's build the future! 🚀"
@finance_growth_hacks_38,Instagram,13463,399,66,0.002918903090907656,37.253195969961,5.901493917801236,0.9011849757818429,0.7823149900645835,0.506507195888939,13.850038322350414,89.01688048473896,True,"[960, 892, 933, 973, 908, 881, 826, 923, 981, 929, 928, 901, 915, 909, 1005, 11775, 11701, 11777, 11691, 11671, 11714, 11710, 11693, 11675, 11689, 11615, 11579, 11494, 11488, 11491]",finance,"Real estate investor, dividend growth enthusiast, and credit score strategist."
@food_growth_hacks_39,Instagram,132626,113,77,0.0015815457162049371,196.4571082012081,12.23116483215044,2.452417776247314,2.5657906044038796,0.3305199118461738,29.169735766266115,77.43133210476407,True,"[82591, 82632, 82602, 82690, 82768, 82837, 82788, 82815, 82825, 82751, 82712, 82718, 82718, 82652, 82740, 188840, 188771, 188802, 188846, 188867, 188935, 188947, 189012, 188918, 188828, 188856, 188871, 188901, 188954, 188938]",food,Gourmet cooking made simple. Let's make restaurant-quality dishes in your home kitchen.
@travel_growth_hacks_40,Instagram,298850,151,76,0.0017073620454385486,469.78435168770665,77.93924526159553,7.4924390860687895,5.383475226431454,0.1838782461085366,24.962791251929623,70.79891687190502,True,"[248838, 248835, 248776, 248797, 248760, 248803, 248849, 248921, 249016, 248943, 248918, 248930, 248894, 248888, 248842, 487922, 487872, 487792, 487751, 487728, 487751, 487701, 487774, 487706, 487672, 487687, 487650, 487702, 487702, 487704]",travel,"Travel smarter. Sharing destination guides, packing checklists, and local secrets."
@tech_growth_hacks_41,Instagram,127650,380,45,0.0029167165763811886,309.87044605377963,38.324368707099126,3.4119240150534638,6.165766212453323,1.3352752669154815,11.359100574012242,64.79627307486321,True,"[77680, 77675, 77682, 77751, 77738, 77814, 77859, 77911, 77885, 77866, 77880, 77819, 77829, 77744, 77744, 179864, 179916, 179872, 179969, 180005, 179929, 180024, 180003, 180061, 180029, 180116, 180166, 180106, 180107, 180107]",tech,"Software Engineer sharing the latest in AI, coding tutorials, and tech reviews. Let's build the future! 🚀"
@fitness_growth_hacks_42,Instagram,82994,231,20,0.002732829230195018,186.2022691754518,43.026763433605495,3.0482429860367515,3.32540341062739,0.9631006824601225,27.177108142123778,84.51823188995081,True,"[33062, 33080, 33081, 33082, 33080, 33092, 33087, 32991, 32958, 32880, 32864, 32826, 32905, 32979, 33004, 99399, 99418, 99372, 99403, 99497, 99512, 99458, 99369, 99366, 99370, 99414, 99468, 99445, 99509, 99458]",fitness,Helping busy professionals lose fat and gain muscle. Science-based training & macro-friendly meals.
@finance_growth_hacks_43,Instagram,62839,204,39,0.001532400274472316,79.98064784996853,12.06309384919147,1.7779347060233937,1.5541926890954547,1.2877277927858544,31.64993135782872,70.07262814242834,True,"[12884, 12925, 12928, 12940, 13039, 13035, 13011, 13102, 13094, 13100, 13109, 13144, 13217, 13253, 13313, 63584, 63537, 63534, 63625, 63581, 63541, 63629, 63725, 63779, 63819, 63857, 63855, 63851, 63863, 63949]",finance,"Personal finance coach helping you invest smarter, save more, and build generational wealth. 📈"
@food_growth_hacks_44,Instagram,10745,182,78,0.0025459436503264057,25.802097186478647,4.669488695837579,0.40790672296063013,0.4064502924269483,1.0997978024977535,19.635031063575,82.60642712615945,True,"[970, 959, 911, 907, 848, 855, 941, 980, 908, 931, 948, 897, 930, 936, 963, 9559, 9470, 9453, 9496, 9417, 9471, 9373, 9383, 9468, 9450, 9537, 9612, 9608, 9548, 9640]",food,Gourmet cooking made simple. Let's make restaurant-quality dishes in your home kitchen.
@gaming_growth_hacks_45,Instagram,33531,278,26,0.0023467163056715887,72.98681462492537,4.374624456447761,2.074972634911938,1.3398700209223822,1.2726468447305574,15.794838631636257,81.38340748820549,True,"[1086, 994, 1061, 1118, 1056, 1105, 1179, 1137, 1045, 1005, 1025, 1110, 1078, 1069, 1097, 27921, 27925, 28002, 27929, 27929, 27884, 27945, 27912, 27958, 27987, 28030, 27933, 27901, 27861, 27895]",gaming,"FPS competitive player and streamer. Daily highlights, game patch analysis, and pro tips. 🎮"
@travel_growth_hacks_46,Instagram,49466,339,46,0.0007168444246208898,31.927255338945542,2.7558066226693594,0.4090595785307415,0.5259068163677685,0.447265917134003,26.125530630796025,83.24330537688823,True,"[953, 901, 951, 1041, 1002, 1046, 949, 979, 1017, 930, 854, 816, 798, 798, 877, 40449, 40489, 40452, 40376, 40459, 40419, 40441, 40385, 40312, 40243, 40292, 40313, 40297, 40306, 40301]",travel,Van life creator traveling across North America with my dog. Living on the open road. 🚐
@finance_growth_hacks_47,Instagram,481992,288,51,0.002468426724558143,1045.5937193898058,153.74813831477823,18.021536919882372,29.63724328497269,0.2570923081521783,39.584117442468305,76.52249202959777,True,"[432057, 432137, 432078, 432085, 432018, 432088, 432077, 432113, 432156, 432154, 432233, 432223, 432135, 432062, 432046, 817639, 817651, 817662, 817696, 817658, 817563, 817514, 817415, 817359, 817274, 817259, 817299, 817307, 817220, 817298]",finance,"Ex-investment banker explaining economics, stocks, and crypto in plain English. Disclaimer: Not financial advice."
@fitness_growth_hacks_48,Instagram,165285,112,19,0.002103812500430891,316.2221471681065,67.65665396565794,5.530478198776643,8.799410001386901,0.7279519857277601,36.67124025873373,68.42332029501242,True,"[115368, 115344, 115261, 115353, 115427, 115354, 115426, 115350, 115448, 115427, 115353, 115448, 115514, 115565, 115660, 247888, 247881, 247924, 247909, 247885, 247831, 247824, 247756, 247694, 247769, 247822, 247729, 247761, 247783, 247870]",fitness,Helping busy professionals lose fat and gain muscle. Science-based training & macro-friendly meals.
@tech_growth_hacks_49,Instagram,7012,257,41,0.0021800590921805477,14.229230480090477,1.3255007376665382,0.15488139735395154,0.26721436513777647,0.8556637324703996,18.99665483306203,66.43576425615373,True,"[1050, 1105, 1034, 1132, 1079, 1162, 1177, 1192, 1246, 1309, 1257, 1332, 1429, 1433, 1416, 7025, 6981, 6992, 7010, 7057, 6993, 7028, 7039, 6949, 6918, 6946, 6923, 6927, 6966, 6948]",tech,"Software Engineer sharing the latest in AI, coding tutorials, and tech reviews. Let's build the future! 🚀"
@food_growth_hacks_50,Instagram,160512,134,25,0.002643853096432552,348.68490454990456,50.692615745254976,3.8887009672771953,6.3647372626043195,0.6831110133245695,31.113057480271117,73.88212209216823,True,"[110517, 110495, 110446, 110413, 110329, 110319, 110294, 110301, 110366, 110277, 110253, 110273, 110181, 110096, 110156, 238565, 238582, 238616, 238560, 238502, 238583, 238544, 238625, 238568, 238507, 238555, 238604, 238654, 238736, 238775]",food,Plant-based food blogger making vegan recipes that actually taste amazing. 🌱
@finance_growth_hacks_51,Instagram,55402,162,29,0.0016656261521140136,82.8027214974401,8.883086928669163,1.4236182777888184,2.290011859495309,0.7524056936655306,26.39638986177362,66.44167205014436,True,"[1060, 1104, 1156, 1121, 1062, 1025, 935, 1007, 1055, 959, 969, 985, 1029, 989, 929, 45250, 45197, 45210, 45160, 45170, 45258, 45226, 45278, 45276, 45320, 45367, 45360, 45406, 45377, 45305]",finance,Financial freedom advocate. Helping you escape the 9-to-5 grind through smart investing.
@food_growth_hacks_52,Instagram,35761,233,68,0.0006858260286075642,22.62996332330782,1.4047695589129747,0.22918894749222346,0.28852819908131155,0.9829823071063066,38.778933824455905,76.06492109429148,True,"[914, 845, 789, 781, 694, 721, 807, 889, 920, 824, 830, 813, 717, 761, 768, 29376, 29334, 29334, 29373, 29360, 29447, 29383, 29466, 29470, 29419, 29442, 29393, 29364, 29422, 29338]",food,"Recipe developer sharing quick, easy, and delicious 30-minute meals for family dinners. 🍳"
